MaelNetB1_MaelNetS1_SMAP_Negative_Corr_RL_2_epoch10_itr1500_noslowleraner_MaelNetB1_SMAP_ftM_dm25_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,466.9821469783783,4222,0.6910987,0.7705003,1.7797091



2,459.6100790500641,4222,0.382752,0.6759486,1.5743277



3,458.04682517051697,4222,0.2970904,0.652947,1.5144451



4,459.023806810379,4222,0.2209606,0.6436153,1.4770633



5,459.6124448776245,4222,0.2147087,0.6394315,1.4718727



6,461.3264617919922,4222,0.2072038,0.6375958,1.4748118



7,460.25270080566406,4222,0.2048853,0.6391334,1.4686763



8,461.16369819641113,4222,0.2101712,0.6336123,1.4690459



9,462.720018863678,4222,0.2021729,0.6374,1.4642819



10,460.14869117736816,4222,0.2010041,0.6361883,1.4708991





MaelNetB1_MaelNetS1_SMAP_Negative_Corr_RL_3_epoch10_itr500_noslowleraner_MaelNetB1_SMAP_ftM_dm25_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,228.3271152973175,4222,0.8423966,0.9206304,4.219365



2,224.8418731689453,4222,0.6498766,0.840233,3.9295701



3,228.5927004814148,4222,0.5822097,0.8048472,3.8268213



4,229.13247394561768,4222,0.5236688,0.7890196,3.7836944



5,228.67060613632202,4222,0.5203701,0.7830641,3.7579872



6,229.50472283363342,4222,0.472454,0.7756413,3.744684



7,230.69228339195251,4222,0.5096129,0.7876183,3.7488375



8,229.84217166900635,4222,0.497699,0.7880299,3.7493038



9,230.0423982143402,4222,0.4934966,0.7739465,3.7608639



10,230.21728205680847,4222,0.5229832,0.7809998,3.7186868





MaelNetB1_MaelNetS1_SMAP_Negative_Corr_RL_3_epoch10_itr500_noslowleraner_MaelNetB1_SMAP_ftM_dm25_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,219.84529495239258,4222,0.8423889,0.920616,4.2193215



2,225.0327217578888,4222,0.6498583,0.840225,3.9295554



3,228.51767134666443,4222,0.5822033,0.8048454,3.8267955



4,227.4381923675537,4222,0.5236861,0.7890312,3.7837021



5,228.00555419921875,4222,0.520381,0.783074,3.7579696



6,228.33456563949585,4222,0.4724756,0.7756474,3.7446825



7,227.45885252952576,4222,0.5096372,0.7876332,3.7488493



8,229.20036554336548,4222,0.4977152,0.7880425,3.7493112



9,228.9252486228943,4222,0.493513,0.7739583,3.7608761



10,229.09726881980896,4222,0.5230095,0.7810149,3.7187002





MaelNetB1_MaelNetS1_SMAP_Negative_Corr_RL_4_epoch10_itr4000_noslowleraner_MaelNetB1_SMAP_ftM_dm25_nh8_el2_dl1_df2048_fc5_ebtimeF_dtTrue_test_0

Epoch,Cost Time,Steps,Train Loss,Vali Loss,Test Loss

1,1139.2610607147217,4222,0.4650071,0.6461985,1.1283248



